,fluxes
PLDAGAT1801819Z1601,0.0
PLDAGAT1801819Z1602,0.0
PLDAGAT1801819Z18111Z1,0.0
PLDAGAT1801819Z18111Z2,0.0
PLDAGAT1801819Z18111Z3,0.0
PLDAGAT1801819Z1819Z1,0.0
PLDAGAT1801819Z1819Z2,0.0
PLDAGAT1801819Z1819Z3,0.0
PLDAGAT1801819Z1819Z4,0.0
PLDAGAT18111Z18111Z1601,0.0
PLDAGAT18111Z18111Z1602,0.0
PLDAGAT18111Z18111Z18111Z1,0.0
PLDAGAT18111Z18111Z18111Z2,0.0
PLDAGAT18111Z18111Z18111Z3,0.0
PLDAGAT18111Z18111Z1819Z1,0.0
PLDAGAT18111Z18111Z1819Z2,0.0
PLDAGAT18111Z18111Z1819Z3,0.0
PLDAGAT18111Z18111Z1819Z4,0.0
PLDAGAT18111Z1819Z1601,0.0
PLDAGAT18111Z1819Z1602,0.0
PLDAGAT18111Z1819Z18111Z1,0.0
PLDAGAT18111Z1819Z18111Z2,0.0
PLDAGAT18111Z1819Z18111Z3,0.0
PLDAGAT18111Z1819Z1819Z1,0.0
PLDAGAT18111Z1819Z1819Z2,0.0
PLDAGAT18111Z1819Z1819Z3,0.0
PLDAGAT18111Z1819Z1819Z4,0.0
PLDAGAT1819Z18111Z1601,0.0
PLDAGAT1819Z18111Z1602,0.0
PLDAGAT1819Z18111Z18111Z1,0.0
PLDAGAT1819Z18111Z18111Z2,0.0
PLDAGAT1819Z18111Z18111Z3,0.0
PLDAGAT1819Z18111Z1819Z1,0.0
PLDAGAT1819Z18111Z1819Z2,0.0
PLDAGAT1819Z18111Z1819Z3,0.0
PLDAGAT1819Z18111Z1819Z4,0.0
PLDAGAT1819Z1819Z1601,0.0
PLDAGAT1819Z1819Z1602,0.0
PLDAGAT1819Z1819Z18111Z1,0.0
PLDAGAT1819Z1819Z18111Z2,0.0
PLDAGAT1819Z1819Z18111Z3,0.0
PLDAGAT1819Z1819Z1819Z1,0.0
PLDAGAT1819Z1819Z1819Z2,0.0
PLDAGAT1819Z1819Z1819Z3,0.0
PLDAGAT1819Z1819Z1819Z4,0.0
SQDGATCA18111Z160,0.00017616888894676904
SQDGATCA1819Z160,0.0005294963139976091
SQDGATPA18111Z160,0.0001758411889886144
SQDGATPA1819Z160,0.0005285095300394012
SQDGS160,0.00036354250430434997
SQDGS18111Z160,0.00042384767313270093
SQDGS1819Z160,0.0013533723039989706
SQDGW3DS1839Z12Z15Z160,0.00011550773366360512
SQDGW6DS1829Z12Z160,0.00022352886476464275
TAGAH16018111Z160,0.0
TAGAH16018111Z180,0.0
TAGAH16018111Z18111Z,0.0
TAGAH16018111Z1819Z,0.0
TAGAH16018111Z1835Z9Z12Z,0.0
TAGAH16018111Z1845Z9Z12Z15Z,0.0
TAGAH1601819Z160,0.0
TAGAH1601819Z180,0.0
TAGAH1601819Z18111Z,0.0
TAGAH1601819Z1819Z,0.0
TAGAH1601819Z1835Z9Z12Z,0.0
TAGAH1601819Z1845Z9Z12Z15Z,0.0
TAGAH1801819Z160,0.0
TAGAH1801819Z180,0.0
TAGAH1801819Z18111Z,0.0
TAGAH1801819Z1819Z,0.0
TAGAH1801819Z1835Z9Z12Z,0.0
TAGAH1801819Z1845Z9Z12Z15Z,0.0
TAGAH18111Z18111Z160,0.0
TAGAH18111Z18111Z180,0.0
TAGAH18111Z18111Z18111Z,0.0
TAGAH18111Z18111Z1819Z,0.0
TAGAH18111Z18111Z1835Z9Z12Z,0.0
TAGAH18111Z18111Z1845Z9Z12Z15Z,0.0
TAGAH18111Z1819Z160,0.0
TAGAH18111Z1819Z180,0.0
TAGAH18111Z1819Z18111Z,0.0
TAGAH18111Z1819Z1819Z,0.0
TAGAH18111Z1819Z1835Z9Z12Z,0.0
TAGAH18111Z1819Z1845Z9Z12Z15Z,0.0
TAGAH1819Z18111Z160,0.0
TAGAH1819Z18111Z180,0.0
TAGAH1819Z18111Z18111Z,0.0
TAGAH1819Z18111Z1819Z,0.0
TAGAH1819Z18111Z1835Z9Z12Z,0.0
TAGAH1819Z18111Z1845Z9Z12Z15Z,0.0
TAGAH1819Z1819Z160,0.0
TAGAH1819Z1819Z180,0.0
TAGAH1819Z1819Z18111Z,0.0
TAGAH1819Z1819Z1819Z,0.0
TAGAH1819Z1819Z1835Z9Z12Z,0.0
TAGAH1819Z1819Z1845Z9Z12Z15Z,0.0
TM16018111Z,1.1440740199244507e-05
TM1601819Z,0.001067864513105938
TM18111Z18111Z,1.1051028008882902e-05
TM18111Z1819Z,0.00014106008929655898
TM1819Z18111Z,7.212447945703175e-05
TM1819Z1819Z,0.000735200957787901
UDPSQS,0.0021407624814360213
G3PD1,16.60460216948249
G3PD2,-16.58082826582686
1AGPEAT1801819Z,0.0
1AGPEAT1801829Z12Z,0.0
1AGPEAT1801835Z9Z12Z,0.0
1AGPEAT1801845Z9Z12Z15Z,0.0
1AGPEAT18111Z1819Z,0.00404954509127614
1AGPEAT18111Z1829Z12Z,0.0
1AGPEAT18111Z1835Z9Z12Z,0.0
1AGPEAT18111Z1845Z9Z12Z15Z,0.0
1AGPEAT1819Z1819Z,-6.836254696597868e-19
1AGPEAT1819Z1829Z12Z,0.0
1AGPEAT1819Z1835Z9Z12Z,0.0
1AGPEAT1819Z1845Z9Z12Z15Z,0.0
1AGPEAT1829Z12Z1835Z9Z12Z,0.0
CDIPT18111Z160,0.0002853561032959396
CDIPT1819Z160,3.8413321597531984e-05
CDPDAGS18111Z160,0.0002853561032959396
CDPDAGS18111Z160h,0.00015765684082311146
CDPDAGS1819Z160,3.8413321597531984e-05
CDPDAGS1819Z160h,0.0010591119646739765
ETHAK,0.0009705114653930641
ETHAPT1801819Z,0.0004458596744366794
ETHAPT18111Z1819Z,0.00048086090919871474
ETHAPT1819Z1819Z,4.3790881757715494e-05
GPDDA2,-1.320527345314373e-18
LPLPS1AGPE180,0.0
LPLPS1AGPE18111Z,0.0
LPLPS1AGPE1819Z,0.0
LPLPS1AGPE1829Z12Z,-1.319330314802991e-18
PETHCT,0.0009705114653931096
PGD3TDS18111Z1613E,6.680491287752628e-05
PGD3TDS1819Z1613E,6.680491287752628e-05
PGD3TDS1829Z12Z1613E,0.0004993438937191047
PGD3TDS1839Z12Z15Z1613E,0.0001831834891529097
PGPP18111Z160,0.0
PGPP18111Z160h,0.00015765684082311146
PGPP1819Z160,0.0
PGPP1819Z160h,0.0010591119646739765
PGPS18111Z160,0.0
PGPS18111Z160h,0.00015765684082311146
PGPS1819Z160,0.0
PGPS1819Z160h,0.0010591119646739765
PGW3DS1839Z12Z15Z160,0.0002927955633839325
PGW6DS1829Z12Z160,0.0009014551238508651
PLPSA21801819Z,0.0
PLPSA21801829Z12Z,2.0014793787561565e-18
PLPSA21801835Z9Z12Z,0.0
PLPSA21801845Z9Z12Z15Z,0.0
PLPSA218111Z1819Z,0.0
PLPSA218111Z1829Z12Z,0.0
PLPSA218111Z1835Z9Z12Z,0.0020225958171709423
PLPSA218111Z1845Z9Z12Z15Z,0.0020269492741051983
PLPSA21819Z1819Z,0.0
PLPSA21819Z1829Z12Z,-6.916892000592403e-19
PLPSA21819Z1835Z9Z12Z,0.0
PLPSA21819Z1845Z9Z12Z15Z,0.0
PLPSA21829Z12Z1835Z9Z12Z,0.0
PLPSD1801819Z,0.0
PLPSD1801829Z12Z,0.0
PLPSD1801835Z9Z12Z,0.0
PLPSD1801845Z9Z12Z15Z,0.0
PLPSD18111Z1819Z,0.0
PLPSD18111Z1829Z12Z,0.0
PLPSD18111Z1835Z9Z12Z,0.0
PLPSD18111Z1845Z9Z12Z15Z,0.0
PLPSD1819Z1819Z,0.0
PLPSD1819Z1829Z12Z,0.0
PLPSD1819Z1835Z9Z12Z,0.0
PLPSD1819Z1845Z9Z12Z15Z,0.0
PLPSD1829Z12Z1835Z9Z12Z,0.0
SERDC,0.0009705114653930632
G3PD3,0.0
DHAPT,0.0
GHMT,15.474944491516725
GLYATx,0.0
GLYCOR_nadp,0.0
SGAT,0.0
SPTA,0.12871708374466057
THRA,0.0
THRAL,0.0
2HGOR,0.0
SERR,15.335002476528548
THRAL2,15.335002476528548
AMO,0.0
AOBUTDxs,0.0
DHLDH,0.0
GCLDH,0.0
GLYCDH,0.0
GLYDHD,0.0
GLYPT,0.0
GLYTA,0.0
GLYTL,0.04842364957995148
GLYTLm,0.0
HSK,0.07566131662280766
PGLYCPh,0.0
PGLYDH,0.0
PSAT,0.0
PSP,0.0
SERTL,0.009684729856523895
THRS,0.07452163929892881
THRTL,0.03873891972342758
THRTLm,0.0
GLYTAH,0.0
SERTAH,0.0
THRTAH,0.0
ASADH,0.08420666648746605
ASPK,0.08420666648746604
HSDH,0.07566131662280767
A1E,0.0
ENO,90.38291877879223
ENOf,0.0
ENOm,-104.29262889329226
FBAf,0.0
FBAh,0.0
FBAm,0.0
G6PI,0.0
G6PIh,40.02562871740447
GAPDHf,0.0
GAPDHh,0.0
GAPDHm,0.0
PGCM,-0.022768916847521217
PGIA,-0.05554913852462649
PGIAh,-40.17341939744366
PGIB,0.0
PGIBh,0.0
PGM,-13.90971011450002
PGMf,0.0
PGMm,0.0
PGMTh,-0.14779068003916895
PQQm,-31.01612145503026
ACP,0.0
ACPh,0.0
ALCDH_pqq_x,31.01612145503026
GAPDHi,0.0
GLUKA,0.006504553150672442
GLUKAh,0.0
GLUKB,0.003252276575336221
GLUKBh,0.0
PFKh,0.0
PDHe2hr,0.0
PDHe2r,0.0
PDHam1hi,0.7319077610726343
PDHam1mi,0.0
PDHam2hi,0.0
PDHam2mi,0.0
PDHe3hr,0.0
PGKf,0.0
PGKh,-14.036630789268186
PGK,0.0
PGKm,0.0
TPIh,-13.680254267227387
PYK,90.28827474248023
PYKf,0.0
PYKm,0.0
PDCh,0.7165261312567828
PDCm,0.0
PDHe3mr,0.0
CAT,0.0
HOXPRm,0.0
ATPCS,0.0
FKYNH,0.0
FORAMDx,0.0
FTHDF,0.0
FTHFL,31.044760748995053
GLYCK,0.12692067476816665
GLYCLTD,0.0
GLYDH,0.12871708374466054
HDAO10x,0.0
ICL,0.0
MTHFCx,31.01612145503026
PGLYCPx,0.0
RBCh,0.0
ACS,0.0
MALSh,0.0
MALSm,0.0
MALSx,0.0
GDPMT,0.0
MM3,0.0
AOOA,-0.0005696899215997552
AOOAh,0.0
ADPART,0.0005696899215997552
ALDH_im4ac,0.0
AO,0.0
HDC,0.0
HDH,0.0005696899215997552
HDHh,0.0
HISTL,0.0005696899215997552
HP,0.0005696899215997553
HPh,0.0
IGPD,0.0005696899215997551
IGPDh,0.0
IMGPS,0.0005696899215997552
IMGPSh,0.0
PRACH,0.0005696899215997551
PRACHh,0.0
PRADP,0.0005696899215997552
PRADPh,0.0
PRICI,0.0005696899215997552
PRICIh,0.0
HISTAH,0.0
AMI3TP,0.0
AMITKP,0.0
AMITKPn,0.0
AMITP,0.0
AMITPn,0.0
IBPH,0.0
IBPHn,0.0
IPKK,0.0
ITK1K,0.0
ITKK,0.0
ITKPH,0.0
ITKPHn,0.0
ITKPK,0.0
ITPH,0.0
MI1PP,0.0
MI3PP,0.03928477482777771
MI3PSA,0.03928477482777771
MI3PSB,0.0
MI4PP,-1.3016367560861942e-17
MIBP,-1.3077804656768738e-17
MIHKPP,0.0
MIOOR,0.03896100540288423
MITKP,0.0
MITP,-1.3078922637392783e-17
MITPn,0.0
MMSD,0.0
PAIL4PT18111Z160,0.0
PAIL4PT1819Z160,0.0
PAIL45PT18111Z160,-1.2987932559953902e-17
PAIL45PT1819Z160,0.0
PAIL45PH18111Z160,0.0
PAIL45PH1819Z160,0.0
PAIL45ITPH18111Z160,-1.3006702711332826e-17
PAIL45ITPH1819Z160,0.0
PAIL3PT1819Z160,0.0
PAIL3PT18111Z160,0.0
13HODEOR,0.0
13HPODEDH,0.0
LLOX13,0.0
LNLCCOADS,0.0
DAPAT,0.008545349864658375
DAPEP,0.008545349864658377
DAPDC,0.008545349864658373
DHDPS,0.008545349864658375
DHPR,0.008545349864658375
LYSTLm,0.0
LYSTL,0.008545349864658377
LYSTAH,0.0
COORr,-21.995793312529443
MMAOR,0.0
ADSH,-0.002071894327345775
ADSHm,0.004466227132215846
M5TRPH,0.002038741807855607
ACDO,0.0020387418078556072
ACDO_co,0.0
ACPCS,0.0
ACRS,0.0020387418078556072
ACRSP,0.0020387418078556072
AHAL,0.0
AHHST,0.0
AHSL,0.0
CBL,0.0011396773238788295
CYSTS,0.0011396773238788295
DMT,0.0
M5TAP,0.0
M5TRK,0.0020387418078556072
M5TRPI,0.0020387418078556072
MAT,0.0
MATm,0.004466821796242576
METTF,0.0
METTL,0.001139379991865517
MOTA,0.0020387418078556072
MS,0.0
METTAH,0.0
AMCL,0.0
APAPT,0.0
APAPTm,0.0
MTAN,0.002038741807855557
BDMT,0.0032522765753362215
DOLASNT,0.003252276575336221
DOLDPP,0.003252276575336221
DOLPGT1,0.003252276575336221
DOLPGT2,0.003252276575336221
DOLPGT3,0.003252276575336221
DOLPMT,0.01300910630134488
DOLPMT1,0.003252276575336221
DOLPMT2,0.003252276575336221
G12MT1,0.0032522765753362215
G12MT2,0.0032522765753362215
G12MT3,0.003252276575336221
G12MT4,0.003252276575336221
G13MT,0.0032522765753362215
G16MT,0.0032522765753362215
GLCNACPT,0.003252276575336221
GLCNACT,0.0032522765753362215
MG1A,0.003252276575336221
MG1B,0.0
MG2A,0.0
MG2B,0.003252276575336221
MG3A,0.003252276575336221
MG3B,0.0
MM1,0.0032522765753362206
MM2,0.00325227657533622
UDPDOLPT,0.009756829726008663
ANNA,0.0003388098292302003
ANNAn,0.0
ANNAT,3.315251949022024e-05
ANNATn,0.0
NAPT,-3.315251949022034e-05
NNOR,-1.1893280534607019e-06
NRPH,0.0
AN2PT,0.0
DNGAL,0.0
DNGALh,0.0
DNNH,0.0
N2PH,6.645370498776764e-05
NAAH,-1.047936444876773e-64
NADS1,0.00033880982923020027
NARP,0.0
NPH,0.0
NRS,0.0
ASPO2m,0.00033880982923020027
QULNS,0.00033880982923020027
NNDPR,0.00033880982923020027
AMID,0.0
CPS,0.0
FORA,0.0
GLUS_nadph,0.0
GLYS,15.537461443191905
NITR,0.0
NITR_NO,0.0
NO2R,0.0
NODOx,0.0
NODOy,0.0
URCBm,0.0
HISD,0.0
HYNE,0.0
OGMG,0.0
URCN,0.0
A2GALT1,0.0
A2GALT2,0.0
A2GALT3,0.0
A2GALT4,0.0
A2GALT5,0.0
A2GALT6,0.0
A3GALT1,0.0
A3GALT2,0.0
A3GALT3,0.0
A3GALT4,0.0
A3GALT5,0.0
A3MT,0.0
A4GALT,0.0
B2ARAT1,0.0
B2ARAT2,0.0
B2ARAT3,0.0
B2ARAT4,0.0
B2ARAT5,0.0
B4ARAT,0.0
B5ARAT,0.0
G6MT1,0.0
G6MT2,0.0
PROAKGOX1,0.0
FPGFTh,0.0
FPGFTm,0.0
MDUMT,0.00018151019287493623
METSm,0.0035340101287489006
MTAM_nh4,0.0
MTHFOR_nadp,-31.016121455033
DHFR2i,0.0
DHFRi,0.00018151019287493625
FGFTh,0.0
FGFTm,0.0
FOLR2,0.0
FTAL,0.0
FTCL,2.735611603401004e-12
FTHFO,0.0
MTAM,0.0
MTHFO,0.003534010128748901
MTHFO_nadp,0.0
ATPSm,137.4220519232972
CCP2m,0.03372047365367951
CYOO6m,20.599819599033108
CYOR_q8_m,41.233359671719896
IDPh,0.2740539871187875
IDPm,0.00033880982923016227
NADHOR,41.2333596717199
NADHOR_2m,0.0
NADHOR_2h,0.0
IDP,0.9478323097280619
2DHPFALDL,0.0
ACPS1,0.0
ACPS1h,0.0
APPAT,0.0
BCTA_val_m,0.06665372944979975
PNORm,0.0
PNORn,0.0
ACPS1m,0.0
ADCPT,0.0
APCPT,0.0
APNPT,0.0
APPT,0.0
CYSCL,0.0
DMHL,0.06665372944979975
DMORh,0.06665372944979973
DMORm,0.0
MTMOHT,0.0
PBALm,0.0
PPATDh,0.06665372944979975
PPATDm,0.0
PPCL,0.0
PPCL_CTP,0.0
XU5PDPT,0.0
GLCUR1PUT,0.038961005402884226
PPM,0.0
PPMh,0.0
RPDPK,0.0005696899215997292
TAh,26.994380731609674
DRBK,0.0
G6PADH,0.0
G6PADHh,0.0
G6PBDH,0.0
G6PBDHh,40.02888099397981
GNKh,0.0
PGDH,0.0
PGDHh,40.02888099397981
PGLh,40.028880993979804
RBK,0.0
RPEh,26.659387656004984
RPIh,-13.369493337974836
TKT1h,13.338239177867157
TKT2h,13.321148478137827
RPE,0.0
CHRM,0.016521009807715883
DQDH,0.01709069972931562
POAT,0.0
POATh,0.0
POATm,0.0
PRAI,0.0005696899215997293
PSCIT,0.017090699729315612
SKDH,0.017090699729315616
TYRTA,0.0
TYRTAh,0.0
TYRTAm,1.110526557003907e-15
ANTPPT,0.0005696899215997292
ATNS,0.0
ATNS_nh4,0.0005696899215997292
CHRS,0.017090699729315612
DHQS,0.017090699729315616
DPHS,0.017090699729315612
G3PL,0.0
IGPS,0.0005696899215997293
PHETLm,0.0
PPDH,0.0
PPOR,0.0
SERH,0.0005696899215997293
SKK,0.017090699729315616
TRPS2h,0.0
TRPTL,0.0005696899215997553
TYRTL,0.0005696899215997553
AROAT,0.0
AROATh,0.0
AROAT2,0.01595131988611724
AROAT2h,0.0005696899215986448
AROORh,0.0005696899215986448
AROHL,0.01595131988611724
AROHLh,0.0
PHETL,0.015951319886117237
PHETAH,0.0
TRPTAH,0.0
TYRTAAH,0.0
ATPSh,13.190653287991367
CBFC,22.953777559560944
CEF,3.426077919853225
FNORh,22.953777559560947
PSIblue,0.0
PSIIblue,0.0
PSIred,26.379855479414168
PSIIred,11.476888779780472
SUCDHh,0.0
PTOR,0.0
ABOR,0.0
AGDI,0.0
AGDIn,0.0
ARDC,0.0
CMPA,0.0
ORDC,0.0
ORDCh,0.0
CHLADMT,0.0
CHLAE,0.0
CHLDADMT,0.0
CHLDAO,0.002459960490695701
CPP1O,0.0
CPP3O,0.0
DVCHLDR,0.0
DVPCHLDR,0.003959054207373673
G1SAT,0.03167243365898939
HEMELh,0.0
HEMELm,0.0
MPMT,0.003959054207373673
PC2D,0.0
PHPHBDDMC,0.0
PPBNGD,0.003959054207373673
TFENFEOR,0.0
UPP1R,0.0
UPP3O,0.0
APOFETNs,0.0
BILIRED,0.0
CHLASE,0.0
CHLASG,0.0
CHLASP,0.001499093716677973
CHLBSG,0.0
CHLBSP,0.0024599604906957004
CPPPGO,0.003959054207373674
DVPCHLD450OR,0.0
DVPCHLD646OR,0.0
FCLT,0.0
FE2TFENR,0.0
FERO,0.0
GGCHLDAR,0.0
GGCHLDBR,0.0
GLUTRR,0.031672433658989384
GLUTRS,0.03167243365898939
HEMEASm,0.0
HEMEOSm,0.0
HOXG,0.0
MPMECY1,0.003959054207373673
MPMECY2,0.003959054207373673
MPMECY3,0.003959054207373673
MPML,0.003959054207373672
PCHLD450OR,0.0
PCHLD646OR,0.003959054207373673
PCHLDR,0.0
PPBNGS,0.015836216829494695
PPPGO,0.003959054207373673
SHCHF,0.0
UPP1S,0.0
UPP3MT,0.0
UPP3S,0.003959054207373673
UPPDC1,0.003959054207373674
UPPDC2,0.0
HCHLDAOR,0.0
CPPPGOR,0.0
PHYTOLK,0.0
HOXGh,0.0
PCBOR,0.0
ACCAHh,-0.02040108975964977
ACCAHm,0.020401089759649767
APAT,-0.004466821796242614
APPTh,0.0
APPTm,0.0
HPCOR,-0.015934267963407155
HPHL,-0.015934267963407155
HPHLm,0.0
OCDOR,-0.015934267963407158
PACPT,-0.004466821796242614
PCNO,0.015934267963407155
PCNOn,0.0
HICH,0.0
MCDC,0.0
PCFPTh,0.0
PCFPTm,0.020401089759649767
PCPPTh,0.0
PCPPTm,0.0
PPACOAL,0.0
PPACOALh,0.0
PPACOALm,0.0
PS_asn_L_c,0.0032522765753362215
AIAL,0.014018225761850028
APPRT,0.002038741807855557
ATAH,0.0
DAMPH,0.0
DMPH,-8.92357936395582e-20
FPAIF,0.014587915683449786
FPGFT,0.014051378281340244
GBDP,0.0
GDTP,0.0
GPAR,0.0
HPRT,-0.008733285997006183
ICH,0.014587915683449788
PRAIC,0.014018225761850026
PRAICh,0.0
UGAH,0.0
XPPRT,0.008733285997006183
URDGLYCAH,0.0
AAL_fum,0.005854629686443606
AASP,0.0
AASPh,0.0
AASPm,0.0
ADATT,0.0
ADEC,0.0
ADECn,0.0
ADEDA,0.0
ADNDA,0.0
ADNK,0.0
ADNKm,0.004433669276752393
ADPA,0.0
ADRH,0.0
ADSS,0.005854629686443606
ADSSh,0.0
AGPOP,0.0003235895521314456
AGPOPm,0.0
AGPT,0.008733285997006183
AMP5N,0.002039336471882323
AMPD,0.0
APATT,0.0
APN,0.0
APNn,0.0
ARDP,0.0
ATAH_co2,0.0
ATAM,0.7608248851022276
ATAMh,0.0664235230392202
ATAMm,0.0
ATDAM,8.396045588366619e-18
ATDAMh,0.0
ATDAMm,0.0
ATDGD,0.0
ATDGDm,0.0
ATDGM,8.923579363955817e-20
ATGD,0.0
ATGDm,0.0
ATID,0.0
ATIDm,0.0
ATNAH,0.0
ATPPH,23.6013398167398
ATPPHm,0.0
ATS,0.0
BPNT,0.0
BTP,0.0
BTPS,0.0
DAOTO,0.0001813844214332829
DAPOP,0.0
DGOTO,0.00032358955213144543
DGTD,0.0
GCPN,0.0
GCPNn,0.0
GDPA,0.0
GMP5N,0.0
GMPS,0.008733285997006183
GMPS_glu,0.0
GMPS_glu_m,0.0
GMPSm,0.0
GTPA,0.0
GTPDPK,0.0
GTPOP,0.09432044675986204
GTPOPm,0.0
GUAC,0.0
GUACn,0.0
GUAD,0.0
HIUH,0.0
I5NT,0.0
IDPA,0.0
IMPD,0.0
IMPDm,0.0
ISRH,0.0
ITPA,0.0
ITPP,0.0
NDPK,0.0001813844214332831
NDPKm,0.0
NTDP,0.0
NTPD,0.0
PAPSTYRST,0.0
PPRGL,0.014051378281340246
PPRGLh,0.0
PRAIS,0.014018225761850028
PRAISh,0.0
PRDPAR,0.014051378281340244
PRFGCL,0.014051378281340248
PRFGCLh,0.0
PRFGS,0.014051378281340248
PRFGSh,0.0
R5PDP,0.030618165147096914
RSPN,0.0
SUAT,0.004462040943078233
URO,0.0
X5NT,0.0
XANDH,0.008733285997006183
XNDH,0.0
XTSNRH,0.0
ATAMf,0.0
AGPTf,0.0
URO2,0.0
URIH,0.0
INSH,0.0
DGSNPT,0.0
DAD2PT,0.0
DCYTPT,0.0
DHR,0.013586392787580939
DHRO,0.013586392787580935
DHROm,0.0
ORPRT,-0.013586392787580937
UPRT,0.0
ASPCT,0.0
ASPCTm,0.013586392787580937
ATCD,0.024140368893701393
ATCDm,0.0
ATCM,0.024464186053489077
ATCY,1.6365149157991612e-17
ATDCD,0.00032381715978767653
ATDCDm,0.0
ATDCM,0.0
ATDTD,0.00018151019287493658
ATDTDm,0.0
ATDTM,0.0001815101928749364
ATDUD,0.00018151019287493617
ATDUDm,0.0
ATUD,0.0
ATUDm,0.08163935799578391
AUPT,0.0
CDDA,0.0
CDPPH,0.0
CMP,0.0
CSDA,0.0
CTPH,0.0
CYRH,0.0
DATCY,0.0
DATUP,0.0
DCAH,0.0
DCDT,0.0003238171597876768
DCMAH,0.0
DCMP,0.0
DCTCP,0.0
DCTUP,0.0
DGTCY,0.0
DGTUP,0.0
DTMPK,0.0
DTNH,0.0
DTPH,0.0
DTTGY,0.0
DTTUP,0.0
DUDT,0.0001815101928749362
DURIK1,0.0
DUTCP,0.0
DUTNH,0.00018151019287493623
DUTUP,0.0
GTCY,0.0
GTUP,0.0
HCGAL,0.0
HCGALm,0.08422795228324301
ITCY,0.0
ITUP,0.0
NTD1,0.0
ORPDC,0.013586392787580948
TDSR,0.0010103013262273413
TDSRh,0.0
TMDK1,0.0
TPH,0.0
UDPGP,0.0
UMPK,0.016838669362917193
UMPP,0.0
UPH,0.0
UTAL,0.008706250935024917
UTCY,0.0
UTGAL,0.0
UTPH,0.0
UTPPH,0.0
UTUP,0.0
ATCMf,0.0
ATDCMf,0.0
UMPKf,0.0
ACKrh,-1.7838090520327292
ACKrm,32.79066495655192
ASPAT,0.0
LALDD2,0.0
LDHm,0.0
LLDHh,0.0
LLDHm,0.0
PTArh,1.7838090520327292
PTArm,-32.79066495655192
ACACT,0.003755822577965578
ACALD,0.0
ACALDh,0.7165261312567828
ACCOAhi,0.0
ACDHi,15.546643868370499
ACDHmi,15.469477586659767
ALCDH_nadp_hi,0.0
ALCDH_nadp_i,0.0
ALCDHi,0.0
ALCDHmi,0.0
ALDDH,31.016121455030266
ALDDHm,0.0
APhi,0.0
D_LACDHm,0.0
GLYOXm,0.0
IPPSh,0.0
LALDD1,0.0
LGTHL,0.0
LLDH_ferr_m,0.0
LLDH_ferr_x,0.0
PFLACTm,0.0
PFLh,0.0
PYRDC,0.0
PYRShi,0.0
HYDAh,0.0
HYDA,0.0
HYDAm,0.0
CRETINOLOR1,9.405080486046631e-23
CRETINOLOR2,1.5429104364650016e-07
TRETINOLOR1,0.0
TRETINOLOR2,1.5429104364647803e-07
BATHORHODOPSINI,0.0
CAROMO,7.714552182323902e-08
CRETINOLPMTACT,0.0
LUMIRHODOPSINI,0.0
METARHODOPSINH,0.0
RETACIH,1.5429104364647072e-07
RETINOLACACT,1.5429104364647808e-07
RETINOLSAT,0.0
RETPALMIH,0.0
RHODOPSINI,0.0
RHODOPSINRT,1.5429104364647072e-07
TRETINOLPMTACT,0.0
DBRC,1.455880506601338e-49
AFAT,3.315251949021546e-05
ARPT,3.315251949022037e-05
ARZS,0.0
AUNOR,3.3152519490220335e-05
AUS,3.3152519490220335e-05
DHPAH,3.3152519490220335e-05
DLDLBT,6.630503898043576e-05
GTPDH,3.3152519490220335e-05
NNPRT,0.0
R5PFL,6.630503898043576e-05
R5PPH,0.0
RIBFS,3.3152519490215436e-05
ACSERL,0.0
ACSERLh,0.0
ACSERLm,0.0
SEAHCYSHYD,0.0
ACHMSSELCYSL,0.0
ACHMSSELCYSLh,0.0
PHOMSELCYSL,0.0
PHOMSELCYSLh,0.0
SELCYSLY2,0.0
SELCYSTL,0.0
SELCYSTLh,0.0
SELTORc,0.0
SELTORm,0.0
SUCHMSSELCYSL,0.0
SUCHMSSELCYSLh,0.0
SECYSTL,0.0
SLCS,0.0
SLDK,0.0
PRISM_solar_litho,0.0
PRISM_solar_exo,0.0
PRISM_incandescent_60W,0.0
PRISM_fluorescent_warm_18W,0.0
PRISM_fluorescent_cool_215W,0.0
PRISM_metal_halide,0.0
PRISM_high_pressure_sodium,0.0
PRISM_growth_room,0.0
PRISM_white_LED,0.0
PRISM_red_LED_array_653nm,0.0
PRISM_red_LED_674nm,0.0
PRISM_design_growth,71.91671297412795
SGOR,0.0
3DSPHR,0.0
PSPHS,0.0
SERPT,0.0
SGPL11,0.0
SGPL13,0.0
SLCBK1,0.0
SPHK21,0.0
SPHINGSAT,0.0
SPHGNAT,0.0
DHCERAH,0.0
CERAH,0.0
DHCEROR,0.0
PHYCERAH,0.0
UGE,0.0
AATHA,0.0
AATHB,0.0
ABFPT,0.0
ABFPTh,0.0
BFFS,0.0
SAGH,0.0
SPP,0.0
THP,0.0
UFAGT,0.0
UG6PGT,0.0
UG6PGTn,0.0
UGDC,0.03896100540288423
UGDH,0.0
UG1PUT,0.022768916847521217
GLPThi,0.16247427003916895
STARCH300DEGR2A,0.0
STARCH300DEGR2B,0.0
STARCH300DEGRA,6.52604e-05
STARCH300DEGRB,0.0
STARCH300S,0.0005415809001305632
PAPSPHENST,0.0
TSULe,0.0
TSULc,-2.973320133651754e-07
ARSO4SH,0.0
BPNT2,0.0
SULO,0.0
SULOm,0.0
SULR_ferr,0.002321278461642212
SULRi,0.0
